,CGM,Prob_Evasao,Resultado.predicted(th=0.34069),CodMec,CodTurma,IRA_1T_22,IPM_1T_22,IRA_2T_22,IPM_2T_22,IRA_3T_22,IPM_3T_22,IRA_MF_22,IPM_MF_22,IRA_1T_23,IPM_1T_23,IRA_2T_23,IPM_2T_23,IRA_3T_23,IPM_3T_23,IRA_MF_23,IPM_MF_23,NumTurmas22,NumTurmas23,NumEscolas22,NumEscolas23,NumDisciplinas22,NumDisciplinas23,Idade,Sexo,DescNre,DescMun,TipoEstab,Distancia,Aprov22,RepFreq22,RepNota22,RepNotaFreq22,SemRegistros22,contrib_Aprov22,contrib_Bairro,contrib_BolsaFamilia,contrib_CepAluno,contrib_CepEscola,contrib_Cgm,contrib_CodEncam,contrib_CodMec,contrib_CodMun,contrib_CodNre,contrib_CodTurma,contrib_CoordX,contrib_CoordY,contrib_DataNasc,contrib_DescEncam,contrib_DescEscola,contrib_DescMun,contrib_DescNre,contrib_Distancia,contrib_IPM_1T_22,contrib_IPM_1T_23,contrib_IPM_2T_22,contrib_IPM_2T_23,contrib_IPM_3T_22,contrib_IPM_3T_23,contrib_IPM_MF_22,contrib_IPM_MF_23,contrib_IRA_1T_22,contrib_IRA_1T_23,contrib_IRA_2T_22,contrib_IRA_2T_23,contrib_IRA_3T_22,contrib_IRA_3T_23,contrib_IRA_MF_22,contrib_IRA_MF_23,contrib_Idade,contrib_Lat,contrib_Long,contrib_MotivoEncerramento,contrib_MotivoFalta,contrib_Num,contrib_NumDisciplinas22,contrib_NumDisciplinas23,contrib_NumEscolas22,contrib_NumEscolas23,contrib_NumTurmas22,contrib_NumTurmas23,contrib_RepFreq22,contrib_RepNota22,contrib_RepNotaFreq22,contrib_Rua,contrib_SemRegistros22,contrib_Serie,contrib_Sexo,contrib_TFM_22,contrib_TFM_23,contrib_TF_1T_22,contrib_TF_1T_23,contrib_TF_2T_22,contrib_TF_2T_23,contrib_TF_3T_22,contrib_TF_3T_23,contrib_TipoEstab,contrib_bias
233,1003406810,0.02028995,0,41033477.0,2010069,6.95,7.4,6.56,8.05,8.41,9.05,7.31,8.17,7.37,6.75,8.07,8.3,7.68,6.9,7.71,7.32,1.0,2.0,1.0,1.0,13.0,11.0,17.0,M,LONDRINA,PITANGUEIRAS,NORMAL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040068198,0.0,0.0,0.005868603,0.0,0.0,0.0,0.0,0.0,0.0028935221,0.007092653,-0.010705356,-0.034787215,-0.0016038909,-0.03379734,-0.047016572,-0.020066561,-0.10987251,-0.0803968,-0.16796778,-0.025268264,-0.07841739,-0.023106761,-0.27517784,-0.08244778,-0.27111804,-0.0076106037,-0.2846263,-0.061752044,0.0,0.0,0.0,0.0,0.0,-0.00024042581,-0.026037006,-0.0043496024,-0.08048923,-0.003108371,-0.024234738,-0.040947624,0.00089964725,-0.009162569,0.0,0.0023880957,0.0,-0.06096468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038834463,-2.0671852
234,1010381696,0.012090695,0,41098110.0,1978381,8.22,8.4,7.63,7.5,9.27,8.35,8.37,8.08,8.19,8.2,7.81,7.5,8.51,8.9,8.17,8.2,1.0,1.0,1.0,1.0,8.0,10.0,13.0,F,GUARAPUAVA,CANDOI,CAMPO,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10546405,0.0,0.0,-0.047126997,0.0,0.0,0.0,0.0,0.0,0.002782788,-0.06438247,0.009417717,-0.029299494,-0.009728171,-0.052664638,-0.08674236,-0.014428622,-0.13159433,-0.037372768,-0.2127758,-0.040377628,-0.1277399,0.0061066216,-0.27819532,-0.110979885,-0.3074355,0.010648294,-0.41422033,-0.11693751,0.0,0.0,0.0,0.0,0.0,-0.0030450227,-0.04901649,-0.012214178,-0.12743914,-0.01772588,-0.042689126,-0.0324036,-0.0021411753,-0.008685207,0.0,-0.001833918,0.0,0.12827077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0085362075,-2.0671852
235,9111560568,0.9972557,1,41029402.0,1989539,6.56,6.0,7.13,6.4,7.09,6.25,6.92,6.22,5.44,6.1,6.65,7.35,2.31,1.5,4.8,4.98,1.0,1.0,1.0,1.0,9.0,13.0,18.0,M,LONDRINA,IBIPORA,NORMAL,3.8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14466503,0.0,0.0,0.022672119,0.0,0.0,0.0,0.0,0.0,0.0026187908,0.050514884,0.11642387,0.16508251,0.046941828,0.08909892,0.25912455,0.08122473,0.67759305,0.1481766,0.44330275,0.15532325,0.6040481,0.052727953,0.59820425,0.1698253,1.273435,0.010770328,1.2299237,0.23502184,0.0,0.0,0.0,0.0,0.0,0.0066715362,0.32545164,0.061196316,0.54145765,0.052792963,0.20354399,0.12268933,0.014357833,-0.006713789,0.0,-0.0002616131,0.0,-0.014172327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892419,-2.0671852
236,1003306328,0.008188628,0,41152719.0,1979237,9.11,8.75,9.1,8.4,9.47,7.0,9.23,8.05,9.33,9.55,9.3,8.4,8.22,8.95,8.95,8.97,1.0,1.0,1.0,1.0,12.0,12.0,18.0,M,GUARAPUAVA,TURVO,NORMAL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052322965,0.0,0.0,-0.030486323,0.0,0.0,0.0,0.0,0.0,0.0070458255,-0.0418907,-0.010678129,-0.032473456,-0.03238693,-0.031241324,-0.09611316,-0.018849373,-0.13625748,-0.060047053,-0.30445677,-0.046074744,-0.087736495,0.008549307,-0.47772992,-0.11836214,-0.2682884,0.021719247,-0.47951263,-0.056168612,0.0,0.0,0.0,0.0,0.0,0.0014906091,-0.05963771,-0.009045971,-0.1261208,-0.014591833,-0.0821555,-0.021314094,-0.0017283529,-0.008889334,0.0,-0.0004436244,0.0,-0.058476817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049259886,-2.0671852
237,1010889762,0.007689283,0,41030800.0,2003362,7.85,9.2,7.37,7.9,8.38,9.55,7.87,8.88,9.36,9.25,9.21,8.95,9.4,8.9,9.33,9.03,1.0,1.0,1.0,1.0,8.0,10.0,15.0,F,LONDRINA,LONDRINA,NORMAL,1.72,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012755995,0.0,0.0,-0.040589467,0.0,0.0,0.0,0.0,0.0,-0.00023416078,-0.0017194235,-0.031622346,-0.03273029,-0.002756043,-0.03853515,-0.0939805,-0.024152033,-0.16544324,-0.040961407,-0.31804347,-0.034879353,-0.13300045,-0.012297528,-0.4470347,-0.08950072,-0.41178083,-0.0038761825,-0.5946355,-0.10779801,0.0,0.0,0.0,0.0,0.0,-0.001102871,-0.044042315,-0.0109672025,-0.14384155,-0.016354255,-0.07142345,0.030628277,0.001661751,-0.008615842,0.0,-0.0019905898,0.0,0.08875847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029193908,-2.0671852
238,1010892410,0.018159801,0,41033558.0,2012203,6.47,6.05,6.55,8.45,7.6,9.35,6.87,7.95,6.88,7.2,7.21,7.25,7.75,8.05,7.28,7.5,1.0,1.0,1.0,1.0,8.0,10.0,14.0,F,LONDRINA,ROLANDIA,CIV.MIL,1.73,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17084905,0.0,0.0,-0.046986137,0.0,0.0,0.0,0.0,0.0,-0.002121368,0.006576089,-0.0044632326,-0.03330584,-0.011508308,-0.069700725,-0.07340986,-0.02876646,-0.11430543,-0.060338132,-0.19093008,-0.021964313,-0.08049886,-0.030416898,-0.1205385,-0.09576373,-0.286402,-0.01187262,-0.19353545,-0.09952664,0.0,0.0,0.0,0.0,0.0,-0.0015749884,-0.048686113,-0.025401136,-0.093728155,-0.029663544,-0.05669912,-0.037253622,-0.000114960254,-0.008913406,0.0,-0.0029374675,0.0,0.12823078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056639365,-2.0671852
239,1013509502,0.03540408,0,41029712.0,1977246,7.18,6.35,7.07,6.65,7.4,7.4,7.22,6.8,6.54,5.75,6.16,6.45,6.5,6.5,6.4,6.23,1.0,1.0,1.0,1.0,8.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861097,0.0,0.0,-0.040277697,0.0,0.0,0.0,0.0,0.0,0.0049062525,0.017732011,0.012008511,-0.03584232,0.010202303,-0.05799758,-0.09255908,-0.019122912,-0.16825765,-0.059635073,-0.12913962,-0.01027817,-0.06474625,-0.03735773,0.20133448,-0.09603569,-0.308443,-0.009718136,-0.008957662,-0.09303819,0.0,0.0,0.0,0.0,0.0,-0.004066606,-0.05381795,-0.008654816,-0.07994826,-0.010430851,-0.022714375,-0.041299533,0.004077084,-0.008820271,0.0,-0.0046709217,0.0,-0.06568528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005053516,-2.0671852
240,1025005666,0.0011474774,0,41029445.0,1849061,7.08,6.95,5.58,3.25,2.8,3.35,5.15,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,16.0,Não informado,LONDRINA,IBIPORA,NORMAL,4.18,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17284343,0.0,0.0,-0.042009085,0.0,0.0,0.0,0.0,0.0,0.0029616037,-0.012236654,0.03529499,-0.03428104,-0.009691543,-0.10266298,-0.17663069,-0.042727325,-0.25317046,-0.06796277,-0.56681967,-0.12794243,-0.0986665,0.013465036,-0.4822947,-0.17289832,-0.7016082,-0.01183582,-0.7046143,-0.13823971,0.0,0.0,0.0,0.0,0.0,0.0031767264,-0.2275855,-0.028791027,-0.3933979,-0.015371402,-0.10292461,-0.0116216205,-0.025991965,0.12565494,0.0,-0.003419382,0.0,-0.08074856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07342168,-2.0671852
241,1021909153,0.98424125,1,41357566.0,2128407,6.8,4.75,5.87,3.65,5.08,3.0,5.92,3.8,0.0,2.5,0.0,9.5,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,8.0,1.0,16.0,M,LONDRINA,LONDRINA,CEEBJA,6.72,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916775,0.0,0.0,0.023425914,0.0,0.0,0.0,0.0,0.0,0.0011802799,0.05463237,0.12797998,0.035253253,0.024684004,0.11480657,0.11812538,0.05129445,0.617906,0.13506816,0.27946037,0.14626723,0.40853146,0.06796987,0.4430822,0.18233542,0.72338146,0.013377411,0.5753463,0.17754963,0.0,0.0,0.0,0.0,0.0,-0.00040653328,0.30534285,0.03351074,0.38948664,0.030116951,0.13029014,0.08183609,0.018882876,0.19094059,0.0,0.013435036,0.0,-0.007695311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102584615,-2.0671852
242,1010776267,0.011629664,0,41032683.0,1981805,8.37,7.95,7.78,7.75,8.63,8.6,8.26,8.1,7.03,6.35,8.48,6.65,7.7,8.35,7.73,7.12,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,LONDRINA,LONDRINA,NORMAL,3.84,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049661897,0.0,0.0,-0.032696344,0.0,0.0,0.0,0.0,0.0,0.0042488007,0.003818749,-0.0039960155,-0.04331374,-0.009469222,-0.05378781,-0.07004584,-0.037293114,-0.12050872,-0.10149953,-0.17274877,-0.051850438,-0.09578379,0.00421276,-0.3961485,-0.12589431,-0.30272558,0.00182844,-0.30221352,-0.10603056,0.0,0.0,0.0,0.0,0.0,-0.0028171535,-0.063005164,-0.017492915,-0.11258783,-0.023094488,-0.060032055,-0.035347827,-0.0044408524,-0.009151453,0.0,-0.0024466019,0.0,-0.07978344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028783807,-2.0671852
243,508916078,0.110760406,0,41104439.0,1987042,7.58,8.9,8.22,7.55,7.46,8.0,7.75,8.15,8.68,6.75,9.18,6.85,6.54,5.5,8.13,6.37,1.0,1.0,1.0,1.0,7.0,7.0,18.0,F,GUARAPUAVA,PINHAO,NORMAL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11626603,0.0,0.0,0.0017277397,0.0,0.0,0.0,0.0,0.0,0.0044993143,-0.08048952,-0.00083338586,-0.020086952,0.0065180655,0.010559198,-0.008757316,-0.0054411916,-0.04469775,-0.0029380906,0.048107475,0.016942032,0.09635262,0.016599895,-0.22282529,0.0054251016,0.10139641,0.011305978,-0.09442198,0.13381937,0.0,0.0,0.0,0.0,0.0,9.290555e-06,0.008669535,0.00794022,-0.0077620055,0.007023213,0.012117734,-0.016329342,-0.0035973303,-0.009480562,0.0,-0.000102663274,0.0,0.12515631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047614,-2.0671852
244,1024134276,0.0058545615,0,41104730.0,1986531,9.32,9.0,9.2,9.45,9.72,9.45,9.41,9.3,9.86,10.0,9.79,10.0,9.96,10.0,9.87,10.0,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,GUARAPUAVA,PINHAO,NORMAL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03347128,0.0,0.0,-0.048685938,0.0,0.0,0.0,0.0,0.0,0.0034517061,-0.038041033,-0.011565626,-0.02929517,-0.03399661,-0.023561358,-0.090891644,-0.025241107,-0.15678774,-0.050013933,-0.22907565,-0.06898451,-0.16565853,0.02660107,-0.52889687,-0.10314638,-0.38984618,0.012555876,-0.61336124,-0.100204445,0.0,0.0,0.0,0.0,0.0,-0.0030732872,-0.08417669,-0.0057478263,-0.16387613,-0.012668406,-0.0845464,-0.019129697,0.0044614295,-0.010314564,0.0,-0.0016440239,0.0,-0.05363675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019513809,-2.0671852
245,71196097,0.010755522,0,41028996.0,1980158,6.87,6.8,7.45,8.85,9.06,8.05,7.79,7.9,8.89,8.0,9.26,9.8,8.21,8.5,8.79,8.77,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,CAMBE,CIV.MIL,3.84,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126238605,0.0,0.0,-0.041787866,0.0,0.0,0.0,0.0,0.0,0.002102237,-0.00095890247,-0.0032528362,-0.037588965,-0.014919961,-0.038207453,-0.07411902,-0.010820637,-0.1412856,-0.072204106,-0.20615615,-0.035021037,-0.12808557,0.0011525601,-0.47381285,-0.10366688,-0.3303396,0.0016967998,-0.5100704,-0.08318462,0.0,0.0,0.0,0.0,0.0,0.001601691,-0.030483052,-0.0011860927,-0.11629152,-0.0041461852,-0.05671573,-0.02748796,-0.0011863048,-0.009847636,0.0,0.0045074383,0.0,0.11337779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013324897,-2.0671852
246,1012563899,0.025605593,0,41355156.0,1982293,5.17,6.75,7.4,5.85,8.1,7.55,6.89,6.72,6.54,7.05,7.77,7.35,7.11,8.2,7.14,7.53,1.0,1.0,1.0,1.0,8.0,9.0,13.0,F,LONDRINA,LONDRINA,NORMAL,3.31,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917333,0.0,0.0,-0.051015377,0.0,0.0,0.0,0.0,0.0,0.0031603195,0.013220353,0.009709988,-0.035312906,-0.012884473,-0.06460517,-0.08742558,-0.018280948,-0.12640172,-0.054714784,-0.21099855,-0.035719663,-0.073878236,0.03215551,-0.21586555,-0.12254586,-0.31734914,-0.018144898,-0.19234756,-0.11268676,0.0,0.0,0.0,0.0,0.0,-0.0015559852,-0.092795625,-0.016345363,-0.09651601,-0.018472966,-0.045625783,-0.023023054,0.002647749,-0.009408173,0.0,-0.002709215,0.0,0.12937872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028030062,-2.0671852
247,1022689572,0.018219931,0,41029100.0,1977407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,8.5,8.66,9.35,8.78,7.5,8.36,8.45,0.0,1.0,0.0,1.0,0.0,11.0,16.0,Não informado,LONDRINA,CAMBE,NORMAL,1.21,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06983503,0.0,0.0,-0.046836566,0.0,0.0,0.0,0.0,0.0,0.0026387402,0.017621968,-0.031994633,-0.005450642,-0.010085232,-0.027885565,-0.01769189,-0.0044142026,-0.11745873,2.7788139e-05,-0.21751556,0.042725682,-0.082990274,-0.010997178,-0.4043147,-0.06829756,-0.26394296,-0.0037597194,-0.3949746,-0.08351881,0.0,0.0,0.0,0.0,0.0,-0.00033641947,0.030277368,-0.0015779905,-0.02735361,-0.000932287,-0.046036124,-0.004411218,0.00010405146,-0.010153696,0.0,0.0026964946,0.0,-0.056435466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065578027,-2.0671852
248,9108183087,0.004595469,0,41021932.0,1978402,6.99,6.1,6.86,6.95,6.37,6.8,6.74,6.62,7.09,7.4,7.42,6.55,7.37,5.5,7.29,6.48,1.0,1.0,1.0,1.0,9.0,11.0,15.0,F,LONDRINA,PORECATU,NORMAL,1.68,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06271914,0.0,0.0,-0.06200981,0.0,0.0,0.0,0.0,0.0,0.0037962028,0.009526622,-0.008702726,-0.034616757,-0.033138115,-0.103999704,-0.092835255,-0.03787287,-0.24436694,-0.093698055,-0.20471269,-0.054124866,-0.17901829,-0.02716354,-0.29090828,-0.122221,-0.58167547,-0.021387167,-0.48645607,-0.14270224,0.0,0.0,0.0,0.0,0.0,0.006809383,-0.07722504,-0.03052853,-0.249606,-0.017259933,-0.05898754,-0.049473505,-0.0047498634,-0.005607291,0.0,-0.00012595783,0.0,0.0702186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023351552,-2.0671852
249,956953669,0.9945178,1,41028430.0,1991901,6.98,8.55,7.12,7.85,7.43,6.05,7.18,7.48,6.81,6.25,7.12,6.25,7.66,7.05,7.2,6.52,1.0,1.0,1.0,1.0,8.0,10.0,15.0,F,LONDRINA,CAMBE,CIV.MIL,3.84,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20381479,0.0,0.0,0.025684103,0.0,0.0,0.0,0.0,0.0,0.002144475,0.0730607,0.0012711731,0.26913357,0.0428892,0.10776831,0.35925913,0.12898192,0.46377584,0.10701606,0.5447523,0.13722946,0.37885782,0.029203324,0.57635343,0.22099851,0.9988491,0.020422758,0.99982077,0.043900758,0.0,0.0,0.0,0.0,0.0,-0.0007618362,0.34527448,0.07508217,0.45876524,0.0650965,0.18720411,0.15186123,-0.0019362703,-0.006974318,0.0,0.00017173555,0.0,0.15216595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10679847,-2.0671852
250,1010572483,0.031859174,0,41031873.0,2012442,7.58,6.65,6.98,6.5,7.12,6.8,7.23,6.65,6.85,6.75,7.3,6.9,7.53,5.75,7.23,6.47,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,7.15,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027327672,0.0,0.0,0.0011262747,0.0,0.0,0.0,0.0,0.0,0.004700817,0.019974232,-0.0077187237,-0.036742173,-0.011425978,-0.026306504,-0.043555476,-0.018490009,-0.09992314,-0.075295806,-0.114188924,-0.028636131,-0.06656424,-0.027239064,-0.12572654,-0.038822003,-0.21651238,-0.012666114,-0.11597408,-0.001507441,0.0,0.0,0.0,0.0,0.0,-0.0018433627,-0.025442067,-0.00305079,-0.0729691,-0.004172343,-0.0519237,-0.042867098,-0.004104886,-0.008330986,0.0,-0.0027437303,0.0,-0.06261855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020525,-2.0671852
251,1010860730,0.99365574,1,41031911.0,2014752,6.17,6.2,6.22,6.75,6.63,6.45,6.34,6.47,5.58,5.75,6.28,5.0,4.33,1.5,5.39,4.08,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,LONDRINA,TAMARANA,NORMAL,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12662335,0.0,0.0,0.022095106,0.0,0.0,0.0,0.0,0.0,0.0026576049,0.07191018,0.10533097,0.19981246,0.04041994,0.086998016,0.290801,0.07705856,0.61786467,0.10095876,0.436781,0.13844751,0.51809126,0.062273096,0.5671003,0.18809964,1.0120175,0.009297659,1.0880923,0.118183345,0.0,0.0,0.0,0.0,0.0,-0.0015678491,0.30544633,0.051514458,0.48195523,0.04978653,0.20675738,0.075344175,0.008635168,-0.009239883,0.0,-0.00088758237,0.0,-0.020061005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09242544,-2.0671852
252,1015155023,0.08516532,0,41029623.0,1989456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,5.35,6.09,4.5,6.11,5.0,6.44,4.95,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,0.62,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051928434,0.0,0.0,-0.043728433,0.0,0.0,0.0,0.0,0.0,0.00022409364,0.027564425,0.00039461546,-0.008572733,0.016000137,-0.04770709,-0.06560289,0.045941513,-0.09987474,-0.02930324,-0.08482807,0.021628762,0.020474458,0.013330951,0.19225617,-0.0257261,-0.17942697,-0.013968445,0.10298672,-0.07351682,0.0,0.0,0.0,0.0,0.0,-0.0022299688,-0.038182307,-0.010795526,0.030646373,-0.00024858466,-0.011519107,0.006664546,-0.004285879,-0.009141421,0.0,0.0007087198,0.0,-0.08777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012820866,-2.0671852
253,1010970071,0.007726264,0,41030265.0,2012442,9.1,9.15,8.53,9.05,9.18,9.75,8.94,9.32,8.5,9.5,8.5,8.75,8.36,8.95,8.45,9.07,1.0,1.0,1.0,1.0,8.0,10.0,14.0,F,LONDRINA,LONDRINA,NORMAL,2.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12839912,0.0,0.0,-0.041698914,0.0,0.0,0.0,0.0,0.0,0.0033681428,0.0063574407,-0.016616777,-0.031375546,-0.017340312,-0.044766433,-0.08413582,-0.026182426,-0.15334053,-0.044988196,-0.29447615,-0.037477512,-0.1390319,0.010502964,-0.4389605,-0.09401388,-0.36760923,-0.009174885,-0.5157971,-0.096217684,0.0,0.0,0.0,0.0,0.0,-0.0020961533,-0.05962714,-0.0089676585,-0.14145686,-0.01839432,-0.056958422,-0.0213885,0.000115541035,-0.007753265,0.0,-0.0018583614,0.0,0.10594626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014375044,-2.0671852
254,1015606246,0.0058858646,0,41031318.0,2000379,9.2,9.15,9.13,9.45,9.03,9.55,9.12,9.38,8.41,8.55,8.69,9.35,8.44,9.3,8.51,9.07,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,LONDRINA,LONDRINA,INSTITUTO,3.84,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16115664,0.0,0.0,-0.042770233,0.0,0.0,0.0,0.0,0.0,0.0007215344,-0.0043423255,0.0009913263,-0.02809029,-0.016500942,-0.041993447,-0.089323245,-0.03498273,-0.14456233,-0.05006793,-0.2803427,-0.046605393,-0.12262587,-0.012880379,-0.4848056,-0.093089886,-0.37408677,0.0007190874,-0.50946426,-0.111603774,0.0,0.0,0.0,0.0,0.0,-0.0028113823,-0.05901856,-0.01301517,-0.13671349,-0.017661467,-0.05506559,-0.025131395,0.0007514091,-0.010036898,0.0,0.0006541935,0.0,-0.062331892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034870554,-2.0671852
255,1009251525,0.02536077,0,41144201.0,2009134,6.02,8.05,6.97,4.9,7.0,7.05,6.66,6.67,6.38,5.5,6.88,5.5,7.61,7.75,6.95,6.25,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,GUARAPUAVA,GUARAPUAVA,CAMPO,7.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040152073,0.0,0.0,-0.05042843,0.0,0.0,0.0,0.0,0.0,-0.016656036,-0.090367004,0.007178033,-0.03715153,0.0003447396,-0.051231407,-0.056552056,-0.022953168,-0.06508922,-0.019924374,-0.15237208,0.009769303,-0.03065476,-0.017247552,-0.026174085,-0.11132823,-0.2958248,-0.026601946,-0.16568026,-0.098127805,0.0,0.0,0.0,0.0,0.0,-0.0019335967,-0.0456956,-0.017124936,-0.08007415,-0.018542238,-0.048368655,-0.028531203,0.011648246,-0.009032848,0.0,0.0059656817,0.0,-0.064736545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008332524,-2.0671852
256,1023631330,0.02307243,0,41031059.0,2008445,7.33,6.8,6.49,6.85,7.69,5.6,7.17,6.42,7.84,6.8,6.94,6.25,7.09,6.35,7.29,6.47,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,LONDRINA,NORMAL,3.84,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10911723,0.0,0.0,-0.032392684,0.0,0.0,0.0,0.0,0.0,0.002971178,0.01494957,0.008214169,-0.03276133,-0.0051339976,-0.04661839,-0.061734047,-0.021232055,-0.19664843,-0.08274091,-0.18038599,-0.017628202,-0.06739008,-0.002029645,-0.048716973,-0.09905275,-0.32823986,-0.015904961,-0.18904374,-0.047131967,0.0,0.0,0.0,0.0,0.0,0.0027898161,-0.03963524,-0.011691586,-0.08731974,-0.010145779,-0.04255437,-0.059507787,0.0013237287,-0.007883491,0.0,0.0033491,0.0,0.1281158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023385591,-2.0671852
257,923766839,0.027752606,0,41381580.0,2028554,8.23,8.85,8.5,8.3,7.84,5.65,8.19,7.6,7.28,6.7,7.72,7.75,7.44,7.5,7.48,7.32,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,LONDRINA,NORMAL,0.69,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181879,0.0,0.0,-0.04339812,0.0,0.0,0.0,0.0,0.0,0.0036833205,0.015870782,-0.04083067,-0.036496364,-0.0040890463,-0.05732503,-0.0808411,-0.021429753,-0.1383615,-0.07415711,-0.17528424,-0.027751762,-0.06750537,0.03194987,-0.273639,-0.08760252,-0.26755264,-0.00158299,-0.2007731,-0.0404967,0.0,0.0,0.0,0.0,0.0,0.0027525604,-0.023420613,-0.017836872,-0.08775525,-0.01566689,-0.05736697,-0.03306177,-0.001636564,-0.0063806474,0.0,-0.0018510753,0.0,0.12837608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005822453,-2.0671852
