CodMec,CodTurma,IRA_1T_22,IPM_1T_22,IRA_2T_22,IPM_2T_22,IRA_3T_22,IPM_3T_22,IRA_MF_22,IPM_MF_22,IRA_1T_23,IPM_1T_23,IRA_2T_23,IPM_2T_23,IRA_3T_23,IPM_3T_23,IRA_MF_23,IPM_MF_23,NumTurmas22,NumTurmas23,NumEscolas22,NumEscolas23,NumDisciplinas22,NumDisciplinas23,Idade,Sexo,DescNre,DescMun,TipoEstab,Distancia,RepFreq22,RepNota22,RepNotaFreq22,SemRegistros22,contrib_Aprov22,contrib_Bairro,contrib_BolsaFamilia,contrib_CepAluno,contrib_CepEscola,contrib_Cgm,contrib_CodEncam,contrib_CodMec,contrib_CodMun,contrib_CodNre,contrib_CodTurma,contrib_CoordX,contrib_CoordY,contrib_DataNasc,contrib_DescEncam,contrib_DescEscola,contrib_DescMun,contrib_DescNre,contrib_Distancia,contrib_IPM_1T_22,contrib_IPM_1T_23,contrib_IPM_2T_22,contrib_IPM_2T_23,contrib_IPM_3T_22,contrib_IPM_3T_23,contrib_IPM_MF_22,contrib_IPM_MF_23,contrib_IRA_1T_22,contrib_IRA_1T_23,contrib_IRA_2T_22,contrib_IRA_2T_23,contrib_IRA_3T_22,contrib_IRA_3T_23,contrib_IRA_MF_22,contrib_IRA_MF_23,contrib_Idade,contrib_Lat,contrib_Long,contrib_MotivoEncerramento,contrib_MotivoFalta,contrib_Num,contrib_NumDisciplinas22,contrib_NumDisciplinas23,contrib_NumEscolas22,contrib_NumEscolas23,contrib_NumTurmas22,contrib_NumTurmas23,contrib_RepFreq22,contrib_RepNota22,contrib_RepNotaFreq22,contrib_Rua,contrib_SemRegistros22,contrib_Serie,contrib_Sexo,contrib_TFM_22,contrib_TFM_23,contrib_TF_1T_22,contrib_TF_1T_23,contrib_TF_2T_22,contrib_TF_2T_23,contrib_TF_3T_22,contrib_TF_3T_23,contrib_TipoEstab,contrib_bias
41032446.0,1987045,8.65,8.65,8.68,9.1,9.05,9.0,8.79,8.92,8.2,8.1,8.79,8.35,8.94,9.8,8.64,8.75,1.0,1.0,1.0,1.0,8.0,10.0,14.0,F,LONDRINA,LONDRINA,NORMAL,3.84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11037943,0.0,0.0,0.004559601,0.0,0.0,0.0,0.0,0.0,0.0006152762,0.007501888,-0.005523848,-0.025223548,-0.019257676,-0.004333241,-0.038603898,-0.023526069,-0.02612507,-0.009977371,-0.03512469,-0.037903786,-0.05914791,-0.0011025561,-0.4449175,-0.014414122,-0.08783927,0.019392464,-0.3973945,-0.0052140322,0.0,0.0,0.0,0.0,0.0,-0.0022645635,-0.01735088,-0.0105506005,-0.030722987,-0.01707489,-0.036031675,-0.006288389,-0.0041588144,-0.010201071,0.0,0.0011582554,0.0,0.13722277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010711332,-2.0671852
41033604.0,1828312,7.29,6.8,7.06,6.95,6.89,8.25,7.08,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,ROLANDIA,NORMAL,0.22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11924499,0.0,0.0,-0.053988334,0.0,0.0,0.0,0.0,0.0,-0.0003673589,-0.01207633,-0.021931823,-0.0348177,-0.023535391,-0.10238719,-0.16437246,-0.025122214,-0.2847656,-0.04458943,-0.57070905,-0.12630081,-0.11970348,-0.00042071013,-0.4543841,-0.18940267,-0.69185466,-0.01346857,-0.7157848,-0.15455306,0.0,0.0,0.0,0.0,0.0,0.0038831048,-0.24347822,-0.029703924,-0.36248663,-0.01470808,-0.1123763,-0.010019521,-0.03346803,-0.0050408584,0.0,-0.0029524893,0.0,-0.085253425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06486828,-2.0671852
41358872.0,1995663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,8.2,8.73,7.5,8.37,7.0,8.59,7.57,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,0.69,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08776905,0.0,0.0,-0.0009897716,0.0,0.0,0.0,0.0,0.0,0.0037757151,0.017365808,-0.045777537,-0.023884613,-0.010485322,0.009810926,-0.0037396033,0.0019293283,-0.047451902,-0.007485168,0.012819583,0.017896308,-0.0993081,0.00088153203,-0.25288442,0.016141511,-0.12878136,-0.010061878,-0.3339979,-0.020574767,0.0,0.0,0.0,0.0,0.0,-0.00211706,-0.07144679,-0.0037837387,-0.02198362,-0.0021023618,-0.033519518,-0.005145345,-0.0055901445,-0.012308633,0.0,-0.0044531366,0.0,-0.058759056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016650476,-2.0671852
41101057.0,2014384,6.9,6.65,7.48,6.35,7.57,5.6,7.32,6.2,5.46,7.05,6.6,5.85,7.17,6.35,6.41,6.42,1.0,1.0,1.0,1.0,8.0,10.0,14.0,M,GUARAPUAVA,GUARAPUAVA,CAMPO,4.24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20036098,0.0,0.0,0.0006611552,0.0,0.0,0.0,0.0,0.0,-0.016842071,-0.10128297,0.02275331,-0.026418354,-0.0008433626,-0.0004721878,-0.0145204505,-0.016714606,-0.022654347,-0.02050958,0.069851145,-0.029805288,0.16583659,-0.024564354,0.20440942,0.012220358,0.018917717,-0.00036027704,0.24007118,0.068700865,0.0,0.0,0.0,0.0,0.0,-0.0029744909,0.007468097,-0.005599345,-0.04528645,-0.0116014285,0.006931529,-0.030415792,0.020679858,-0.013668302,0.0,0.0005953554,0.0,-0.08380127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022000782,-2.0671852
41355156.0,1982311,2.55,2.25,1.53,0.25,0.5,0.0,1.52,0.83,6.58,6.45,1.85,3.0,0.75,0.0,3.06,3.15,1.0,1.0,1.0,1.0,13.0,13.0,17.0,M,LONDRINA,LONDRINA,NORMAL,0.85,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40514016,0.0,0.0,0.05473698,0.0,0.0,0.0,0.0,0.0,-5.1829196e-05,0.08427875,0.077574246,0.20444931,0.037184115,0.10673968,0.29552475,0.08361966,0.6688718,0.12655055,0.44970274,0.15894422,0.5829966,0.07972043,0.6643057,0.19201633,1.2632308,0.012998063,1.2031558,0.22692904,0.0,0.0,0.0,0.0,0.0,0.008204479,0.3385568,0.05959231,0.552914,0.05609656,0.21940239,0.10293787,0.010860987,0.20617928,0.0,0.0035675317,0.0,0.0013315934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08396645,-2.0671852
41031237.0,1993157,5.91,4.3,5.85,5.25,7.56,7.75,6.44,5.77,7.44,6.85,7.81,6.2,7.43,6.85,7.56,6.63,1.0,1.0,1.0,1.0,12.0,13.0,17.0,F,LONDRINA,LONDRINA,NORMAL,3.84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13003203,0.0,0.0,0.001903282,0.0,0.0,0.0,0.0,0.0,0.0045685153,0.015726998,0.0088774515,-0.028619576,-0.00064254086,0.0025935848,-0.03618282,-0.010284539,-0.06222338,-0.03095965,0.0324151,-0.014734239,-0.06500247,-0.010857781,-0.10164344,0.0016186741,-0.09062626,-0.02316529,-0.107549995,-0.0013679973,0.0,0.0,0.0,0.0,0.0,0.002084745,0.03597324,0.0012741726,-0.050440393,0.00069979404,-0.005568399,-0.03103906,0.0016292665,-0.011890599,0.0,-0.0038146763,0.0,0.1565527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034652185,-2.0671852
41031709.0,1995574,8.92,7.85,9.17,7.9,9.08,7.05,9.06,7.6,8.24,8.0,8.49,6.45,8.11,7.6,8.28,7.35,1.0,1.0,1.0,1.0,8.0,9.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,2.66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14298135,0.0,0.0,-0.0025902898,0.0,0.0,0.0,0.0,0.0,0.003306187,0.013732742,-0.0064563374,-0.027530685,-0.009231479,-0.007127016,-0.029872682,-0.01625353,-0.0781985,-0.05113197,-0.015650064,-0.028552104,-0.09792949,0.01869229,-0.36469796,-0.017982537,-0.14049943,0.03073912,-0.32204127,-0.041658003,0.0,0.0,0.0,0.0,0.0,-0.0016106078,-0.0874456,-0.013676222,-0.07871244,-0.013935265,-0.035104513,-0.031963855,0.0022500965,-0.012721357,0.0,-0.002571268,0.0,-0.0658302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017089933,-2.0671852
41101057.0,2014395,7.85,7.75,8.58,7.65,8.28,7.05,8.24,7.48,8.16,8.8,8.0,7.05,7.69,6.65,7.95,7.5,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,GUARAPUAVA,GUARAPUAVA,CAMPO,4.24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14307196,0.0,0.0,-0.00020867596,0.0,0.0,0.0,0.0,0.0,-0.016119212,-0.0956171,-0.005322848,-0.037195496,-0.007153936,-0.012937397,-0.039976984,-0.01983832,-0.09882586,-0.062482327,-0.03857181,-0.03799516,-0.061945528,0.00015183892,-0.14366375,0.0046630455,-0.14392006,0.021153014,-0.21581472,-0.030469228,0.0,0.0,0.0,0.0,0.0,-0.0018936868,-0.031014219,-0.014723554,-0.073823385,-0.017237335,-0.03226544,-0.054971896,0.004608879,-0.013422975,0.0,-0.0034950455,0.0,-0.07733109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021339718,-2.0671852
41104730.0,1985153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,4.3,3.96,4.2,5.47,4.45,5.01,4.32,0.0,1.0,0.0,1.0,0.0,9.0,14.0,F,GUARAPUAVA,PINHAO,NORMAL,7.82,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076212406,0.0,0.0,-0.056524392,0.0,0.0,0.0,0.0,0.0,-0.002383946,-0.0697982,0.061952896,0.17031872,-0.011513089,-0.10468009,-0.039711278,-0.015757022,-0.18240227,-0.012648386,0.032284357,-0.00092624815,-0.016972896,0.021594059,0.08227624,-0.15053105,-0.24433866,-0.015939336,0.07119071,-0.1444517,0.0,0.0,0.0,0.0,0.0,-0.0019594238,-0.15573181,0.0029832856,-0.18005066,0.02791415,-0.048083816,0.057313517,0.01123588,-0.011504386,0.0,0.0010809557,0.0,0.06212585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011975981,-2.0671852
41021665.0,1995041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,10.0,15.0,F,LONDRINA,FLORESTOPOLIS,NORMAL,3.8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1687089,0.0,0.0,0.0031200882,0.0,0.0,0.0,0.0,0.0,0.00058283657,0.033494133,0.13743082,-0.004629983,-0.0018245191,-0.024001952,-0.06574256,-0.0130873555,0.22934283,0.022258498,-0.34922415,0.008550616,0.24341805,0.020754417,-0.13566805,-0.015543345,-0.026198663,-0.010488193,-0.12292726,0.06232744,0.0,0.0,0.0,0.0,0.0,0.0066495934,0.09136595,-0.014510544,0.05246584,0.0021902148,0.10155893,0.0121252155,-0.048592515,-0.008146462,0.0,0.010193862,0.0,0.1245181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042684503,-2.0671852
41101006.0,2013082,7.45,7.25,7.27,6.25,6.6,7.75,7.11,7.08,7.04,5.95,6.41,6.6,7.58,6.5,7.01,6.35,1.0,1.0,1.0,1.0,8.0,10.0,14.0,M,GUARAPUAVA,GUARAPUAVA,CAMPO,7.82,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040542442,0.0,0.0,0.0029253256,0.0,0.0,0.0,0.0,0.0,-0.015648583,-0.08504541,-0.0135112,-0.03119459,0.013884655,0.020786056,-0.015697265,0.00924672,-0.009905839,0.07963566,0.1218528,0.025959378,-0.019566197,-0.031661637,0.63553214,0.0025732054,0.010354537,-0.0074552363,0.15924504,-0.0029538027,0.0,0.0,0.0,0.0,0.0,-0.0012282998,0.09820065,0.020377953,-0.015089758,0.021006187,0.016355246,0.10436029,0.006479865,-0.009889752,0.0,-0.0038813632,0.0,-0.08509622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006611896,-2.0671852
41146042.0,2060087,5.83,5.85,6.45,6.95,7.37,6.7,6.55,6.5,8.26,7.5,8.13,7.15,7.79,8.55,8.06,7.73,1.0,1.0,1.0,1.0,8.0,9.0,14.0,F,LONDRINA,LONDRINA,NORMAL,3.84,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070944406,0.0,0.0,0.0034228542,0.0,0.0,0.0,0.0,0.0,0.004458195,0.013339601,0.016133204,-0.02947231,-0.0054490757,0.006166646,-0.006799885,-0.0013950008,0.06622013,0.05246468,-0.040096432,-0.013228532,-0.01791316,-0.028748074,-0.14520065,0.004993678,-0.030051084,-0.012310404,-0.089890994,-0.018048068,0.0,0.0,0.0,0.0,0.0,-0.0007242237,-0.012473952,0.001986749,0.013289573,-0.0011893484,-0.0016275555,0.081703536,0.009663341,-0.0123546645,0.0,-0.0037961444,0.0,0.16633049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024127734,-2.0671852
41030265.0,2015341,8.75,6.5,8.58,7.2,8.7,7.8,8.68,7.17,7.51,5.8,7.39,7.45,7.41,7.25,7.44,6.83,1.0,1.0,1.0,1.0,8.0,10.0,16.0,M,LONDRINA,LONDRINA,NORMAL,0.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13228637,0.0,0.0,0.00550459,0.0,0.0,0.0,0.0,0.0,0.003141831,0.028590165,-0.04139738,-0.03131094,0.015837451,-0.0028868478,-0.027581131,-0.00911076,-0.03281074,-0.016009731,-0.0046383548,-0.014104858,-0.086023964,0.0055473833,-0.11010324,-0.005799829,-0.10599805,0.022522949,-0.07820389,-0.032596435,0.0,0.0,0.0,0.0,0.0,-0.0017504878,0.028433336,-0.002632412,-0.035224814,0.0033122068,-0.008072466,-0.028084734,-0.0016555283,-0.008427815,0.0,-0.0059598186,0.0,-0.0752618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009513293,-2.0671852
41029445.0,1995664,8.0,12.4,7.98,9.7,8.55,11.9,8.17,11.33,7.33,6.8,6.09,7.0,6.1,6.5,6.51,6.77,1.0,1.0,3.0,1.0,8.0,13.0,18.0,M,LONDRINA,IBIPORA,NORMAL,4.18,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27931023,0.0,0.0,0.059698813,0.0,0.0,0.0,0.0,0.0,0.0037245336,0.064904325,0.04181653,0.1876365,0.04019999,0.10955972,0.29962814,0.09385861,0.46960458,0.15037002,0.42436582,0.15976302,0.35788557,0.087712854,0.7691633,0.20437802,0.9177214,0.030957231,1.0165886,0.10119326,0.0,0.0,0.0,0.0,0.0,-0.0007961671,0.36151925,0.08333929,0.47486043,0.07385227,0.16643386,0.14239393,0.009726419,-0.006241993,0.0,0.0010992502,0.0,-0.015974153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08851618,-2.0671852
41033477.0,2009389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,8.8,9.01,9.55,8.79,8.4,8.89,8.92,0.0,1.0,0.0,1.0,0.0,9.0,16.0,Não informado,LONDRINA,PITANGUEIRAS,NORMAL,7.82,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06150623,0.0,0.0,0.002372552,0.0,0.0,0.0,0.0,0.0,0.0050266404,0.017147755,0.00486197,-0.017993245,-0.02089713,0.012695463,0.022016032,-0.0006112163,0.012370891,0.028094167,-0.12953539,-8.197902e-05,-0.09158357,0.0029433102,-0.38776174,0.021725016,-0.123113774,-0.012353422,-0.4493727,-0.02602776,0.0,0.0,0.0,0.0,0.0,-0.0026018952,-0.071311854,-0.0003564555,-0.016249582,-0.0031487646,-0.047354445,0.007546153,0.00285742,-0.012035743,0.0,0.0033041716,0.0,-0.050370295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035016253,-2.0671852
41021827.0,2017414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,6.9,6.96,6.0,7.2,7.75,7.08,6.88,0.0,1.0,0.0,1.0,0.0,11.0,16.0,Não informado,LONDRINA,PRADO FERREIRA,NORMAL,6.64,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079918295,0.0,0.0,-0.00092679646,0.0,0.0,0.0,0.0,0.0,0.00351964,0.0319731,0.019141879,-0.008953663,0.006001846,0.024970377,0.08913155,0.0128022395,0.10272952,0.0645344,0.073535085,0.030029142,-0.02332618,-0.0008579912,0.38908485,0.053706407,0.0054566003,-0.002889826,0.084432654,-0.0031049317,0.0,0.0,0.0,0.0,0.0,-0.0004382587,0.1310913,0.004589104,0.10974713,0.0046430803,0.015628066,0.035243217,0.0020017996,-0.012304365,0.0,0.024509106,0.0,-0.083459154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028428845,-2.0671852
41029402.0,1989372,6.91,6.0,7.19,6.0,6.96,7.0,7.02,6.33,7.49,7.05,7.72,8.1,8.27,7.95,7.83,7.7,1.0,1.0,1.0,1.0,9.0,11.0,16.0,M,LONDRINA,IBIPORA,NORMAL,3.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10200476,0.0,0.0,-0.0022080035,0.0,0.0,0.0,0.0,0.0,0.0029872898,0.02921838,-0.011029523,-0.03348612,-0.0035207062,-0.0027111897,-0.04968723,-0.0189693,-0.011030098,-0.00667817,-0.09459554,-0.035728615,-0.064043224,-0.028738521,-0.14389877,-0.0037277683,-0.057241045,-0.004514609,-0.13586822,-0.009258708,0.0,0.0,0.0,0.0,0.0,0.009812956,0.029176377,-0.0049873176,-0.060628746,-0.005914856,-0.0047084074,-0.024906434,-0.0034766637,-0.011314957,0.0,-0.006126263,0.0,-0.075755656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004253331,-2.0671852
41029542.0,2001968,6.86,7.75,6.3,5.0,7.66,7.3,6.94,6.68,7.77,7.35,7.08,6.35,7.04,6.9,7.3,6.87,1.0,1.0,1.0,1.0,12.0,12.0,18.0,M,LONDRINA,LONDRINA,NORMAL,0.91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04263921,0.0,0.0,0.002550768,0.0,0.0,0.0,0.0,0.0,0.005920174,0.03194125,-0.03020231,-0.03352115,-0.0035479644,-0.0029903275,-0.03425146,-0.014633361,-0.089014076,-0.036808006,0.0063426457,-0.011932781,-0.0325219,-0.03432782,0.050963767,0.001336882,-0.076123334,-0.010040551,-0.005812919,0.05235548,0.0,0.0,0.0,0.0,0.0,0.0026087742,0.02985972,-0.0010867604,-0.049800664,-0.0011694336,-0.005623449,-0.037149094,0.0020024884,-0.008604952,0.0,-0.0028116105,0.0,-0.07510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006847805,-2.0671852
41031520.0,2031019,8.92,8.35,8.42,7.7,9.42,7.55,8.92,7.87,8.76,6.3,8.44,5.85,8.58,7.35,8.59,6.5,1.0,1.0,1.0,1.0,7.0,7.0,13.0,M,LONDRINA,LONDRINA,NORMAL,6.78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17692514,0.0,0.0,-0.0011068884,0.0,0.0,0.0,0.0,0.0,0.004298016,0.009393206,-0.0076241507,-0.02399795,0.0041099596,0.010068134,0.0028699352,-0.015042869,-0.10255226,-0.05136089,0.048288614,-0.018493336,-0.05968074,-0.008523925,-0.36940348,0.021259947,-0.15915778,0.012319059,-0.37543604,-0.025180979,0.0,0.0,0.0,0.0,0.0,-0.0006370386,-0.03425694,0.0050557936,-0.059608586,-0.0007669911,-0.021362653,-0.0335195,0.017252402,-0.0121931685,0.0,0.0014253827,0.0,-0.06033658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024522936,-2.0671852
41029445.0,1995613,7.37,8.25,6.85,8.75,7.02,8.05,7.08,8.35,6.32,6.05,6.29,5.1,6.55,6.4,6.38,5.85,1.0,1.0,1.0,1.0,8.0,13.0,15.0,F,LONDRINA,IBIPORA,NORMAL,4.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075475,0.0,0.0,0.002109937,0.0,0.0,0.0,0.0,0.0,0.007053909,0.029719211,0.026155561,-0.021869972,0.0038409429,0.006079101,0.043927934,0.0040873326,0.033744458,0.027242998,0.12679036,0.029663034,0.06659525,-0.0435205,0.5306558,0.030747078,0.09172579,-0.0047430033,0.4140622,0.0073506916,0.0,0.0,0.0,0.0,0.0,-0.002853748,0.08104213,-0.0040229005,0.083683364,-0.007243888,0.00871135,0.002923882,0.013614176,-0.009973526,0.0,0.003314978,0.0,0.15640603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030395754,-2.0671852
41388755.0,2023812,8.87,8.15,9.75,8.65,9.75,9.35,9.46,8.72,8.97,8.2,9.03,9.2,8.85,9.35,8.95,8.92,1.0,1.0,1.0,1.0,8.0,10.0,15.0,M,GUARAPUAVA,PINHAO,CAMPO,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08378492,0.0,0.0,0.0035066947,0.0,0.0,0.0,0.0,0.0,0.00055197184,-0.045391742,-0.01632719,-0.030090952,-0.01522341,-0.0017276551,-0.031213814,-0.021328848,-0.060882144,-0.028974436,-0.12546271,-0.045374826,-0.11222213,0.037869766,-0.34655791,-0.012382974,-0.16835262,0.018551826,-0.4809419,-0.0299014,0.0,0.0,0.0,0.0,0.0,-0.0028086957,-0.038124565,-0.009020641,-0.084690764,-0.014069699,-0.040523957,-0.01121787,0.0067971027,-0.011640862,0.0,0.0018402893,0.0,-0.062485665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005135646,-2.0671852
41031318.0,1998185,7.76,10.0,9.04,9.35,9.61,9.25,8.8,9.53,8.87,9.85,8.89,9.5,8.93,9.4,8.9,9.58,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,LONDRINA,INSTITUTO,5.36,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14907846,0.0,0.0,0.0027196424,0.0,0.0,0.0,0.0,0.0,-0.00073674886,0.0013267883,-0.0020557882,-0.024823975,-0.041665368,0.0158326,-0.05715179,-0.018382855,-0.030766807,0.010055799,-0.19120659,-0.019000936,-0.10229947,0.04295843,-0.40956292,-0.009783959,-0.1778018,0.011458141,-0.46716574,-0.007926285,0.0,0.0,0.0,0.0,0.0,4.8094975e-05,-0.004124111,-0.00094775343,-0.08804123,-0.0034049982,-0.05697979,0.046713754,0.00530041,-0.008343827,0.0,0.0024961987,0.0,0.11059342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028578572,-2.0671852
41032446.0,1824411,8.53,8.3,9.17,8.95,8.65,7.95,8.78,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,16.0,Não informado,LONDRINA,LONDRINA,NORMAL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114781395,0.0,0.0,-0.05304628,0.0,0.0,0.0,0.0,0.0,0.0030443424,-0.015060102,0.03054616,-0.03278156,-0.039912976,-0.09803343,-0.16789457,-0.024193304,-0.29888764,-0.04388429,-0.59402937,-0.14229692,-0.12743106,0.049483836,-0.47062278,-0.2063352,-0.69478565,-0.0055708406,-0.7523717,-0.15257412,0.0,0.0,0.0,0.0,0.0,0.0032914905,-0.26167855,-0.02668525,-0.37578946,-0.013022667,-0.12883265,-0.008881133,-0.036886398,-0.00508401,0.0,-0.0024503171,0.0,-0.084974244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070524365,-2.0671852
41032241.0,1977354,7.21,8.15,6.93,8.7,7.18,5.8,7.11,7.55,7.8,8.9,7.7,7.45,6.62,7.25,7.37,7.87,1.0,1.0,1.0,1.0,12.0,12.0,18.0,F,LONDRINA,LONDRINA,NORMAL,3.84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14572751,0.0,0.0,0.004225265,0.0,0.0,0.0,0.0,0.0,0.004269577,0.025288248,0.0034705335,-0.037638552,-0.0060160705,-0.010307251,-0.013539025,-0.016348826,0.011151416,-0.02795377,0.004281506,-0.011758082,-0.005383457,-0.0053325845,-0.11108763,0.002606349,-0.007354286,-0.009801519,0.014556272,0.08161985,0.0,0.0,0.0,0.0,0.0,0.0024772186,0.012199485,-0.011375965,-0.03692278,-0.010141876,-0.010571554,-0.032235496,-0.00047744604,-0.012220831,0.0,-0.00041071715,0.0,0.18660323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006121694,-2.0671852
41033558.0,2020728,7.08,6.9,7.3,5.95,8.2,8.15,7.53,7.0,7.36,6.65,6.61,6.4,7.65,7.05,7.21,6.7,1.0,1.0,1.0,1.0,8.0,10.0,16.0,Não informado,LONDRINA,ROLANDIA,CIV.MIL,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16409756,0.0,0.0,0.0017611575,0.0,0.0,0.0,0.0,0.0,-0.0010590539,0.018836752,-0.028264979,-0.03339095,-0.008925435,-0.015452142,-0.02365155,-0.0015962374,-0.06159944,-0.0034500104,0.013135999,-0.011975341,-0.08291262,-0.04698124,0.34925577,0.009604605,-0.07054261,0.012498654,0.022879867,-0.02134381,0.0,0.0,0.0,0.0,0.0,-0.0024440458,-0.0054612327,-0.010610754,-0.04638601,-0.01049778,-0.026301015,-0.038465835,0.0028838422,-0.009482267,0.0,-0.0025556113,0.0,-0.06668424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009421466,-2.0671852
41374061.0,1978826,8.04,4.85,7.89,7.25,7.47,7.05,7.8,6.38,8.71,7.45,7.76,7.95,7.66,6.35,8.05,7.25,1.0,1.0,1.0,1.0,9.0,10.0,18.0,F,GUARAPUAVA,GUARAPUAVA,AGRÍCOLA,3.58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08062062,0.0,0.0,-0.001122554,0.0,0.0,0.0,0.0,0.0,-0.0143755535,-0.08342717,0.0021772208,-0.02870461,-0.0034730397,-0.0036278674,-0.03185986,-0.01878145,-0.08278158,-0.01366813,0.012064823,-0.015572473,-0.008179859,0.012513478,-0.1715682,0.010271988,-0.10538068,0.012896997,-0.20715693,0.0481976,0.0,0.0,0.0,0.0,0.0,0.009524425,0.006044147,-0.012383072,-0.06423019,-0.011253267,-0.010919122,-0.047825027,0.004669098,-0.0122910375,0.0,-0.0013346339,0.0,0.14635512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03477752,-2.0671852
